Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
[0.0, 0.0, 1.0999999999999999, 2.1999999999999997, 3.2999999999999994, 4.3999999999999995, 5.5, 6.599999999999999, 7.700000000000002, 8.799999999999999, 9.9, 10.999999999999998, 12.099999999999996, 13.199999999999998, 14.300000000000002];[0.0, 0.0, 1.0999999999999999, 2.1999999999999997, 3.2999999999999994, 4.3999999999999995, 5.5, 6.599999999999999, 7.700000000000002, 8.799999999999999, 9.9, 10.999999999999998, 12.099999999999996, 13.199999999999998, 14.300000000000002];[0.0, 0.006359166666666667, 0.02947666666666667, 0.07635083333333333, 0.13055250000000002, 0.17807583333333332, 0.22804583333333336, 0.2719925, 0.30161416666666674, 0.35142000000000007, 0.39439, 0.43784833333333334, 0.4760883333333334, 0.5167583333333333, 0.5569616666666667];[0.0, 0.002626666666666666, 0.025995, 0.058345833333333326, 0.106545, 0.15114916666666667, 0.19755999999999996, 0.25621750000000004, 0.3008283333333333, 0.3462475, 0.39183833333333346, 0.4402083333333333, 0.4969058333333334, 0.5581741666666667, 0.6071916666666667]
