Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
[0.0, 0.0, 1.1, 2.2, 3.299999999999999, 4.4, 5.5, 6.599999999999998, 7.700000000000001, 8.799999999999999, 9.900000000000002, 10.999999999999998, 12.099999999999996, 13.199999999999994, 14.300000000000002];[0.0, 0.0, 1.1, 2.2, 3.299999999999999, 4.4, 5.5, 6.599999999999998, 7.700000000000001, 8.799999999999999, 9.900000000000002, 10.999999999999998, 12.099999999999996, 13.199999999999994, 14.300000000000002];[0.0, 0.0050940000000000004, 0.030095333333333328, 0.08478133333333333, 0.13882066666666668, 0.19689399999999999, 0.2560093333333333, 0.3110866666666667, 0.34116733333333343, 0.39663600000000004, 0.44051733333333337, 0.4694213333333333, 0.4892026666666666, 0.5197933333333334, 0.5413084615384616];[0.0, 0.010200666666666665, 0.06288666666666667, 0.13269266666666668, 0.19465399999999997, 0.23818, 0.2959613333333334, 0.34929400000000005, 0.3916526666666667, 0.4153093333333333, 0.45557000000000003, 0.5039273333333332, 0.5692893333333334, 0.6316413333333332, 0.6760169230769232]
