Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
[0.0, 0.0, 1.0999999999999999, 2.1999999999999997, 3.299999999999999, 4.3999999999999995, 5.5, 6.599999999999998, 7.700000000000002, 8.799999999999999, 9.900000000000002, 10.999999999999998, 12.099999999999996, 13.199999999999996, 14.300000000000004];[0.0, 0.0, 1.0999999999999999, 2.1999999999999997, 3.299999999999999, 4.3999999999999995, 5.5, 6.599999999999998, 7.700000000000002, 8.799999999999999, 9.900000000000002, 10.999999999999998, 12.099999999999996, 13.199999999999996, 14.300000000000004];[0.0, 0.005755294117647059, 0.050221764705882355, 0.1100835294117647, 0.16419588235294114, 0.21417352941176468, 0.25898058823529413, 0.3018341176470588, 0.33699235294117647, 0.37639941176470587, 0.4177599999999999, 0.45659352941176473, 0.4980570588235294, 0.5423911764705883, 0.5843217647058826];[0.0, 0.0019641176470588232, 0.027924705882352942, 0.08005529411764704, 0.14499294117647057, 0.21431352941176468, 0.2748664705882353, 0.3215788235294118, 0.3524923529411766, 0.37694529411764705, 0.4070464705882353, 0.4441870588235295, 0.4907788235294119, 0.542680588235294, 0.6003476470588235]
