Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
[0.0, 0.0, 1.0999999999999999, 2.1999999999999997, 3.299999999999999, 4.3999999999999995, 5.5, 6.599999999999998, 7.700000000000002, 8.799999999999999, 9.900000000000002, 10.999999999999998, 12.099999999999996, 13.199999999999996, 14.300000000000004];[0.0, 0.0, 1.0999999999999999, 2.1999999999999997, 3.299999999999999, 4.3999999999999995, 5.5, 6.599999999999998, 7.700000000000002, 8.799999999999999, 9.900000000000002, 10.999999999999998, 12.099999999999996, 13.199999999999996, 14.300000000000004];[0.0, 0.006790588235294119, 0.029773529411764706, 0.07423470588235292, 0.1260523529411765, 0.17591294117647055, 0.22255999999999998, 0.2681717647058824, 0.2972394117647059, 0.34813647058823527, 0.38903823529411763, 0.43361647058823527, 0.4695711764705882, 0.5133241176470589, 0.5525011764705883];[0.0, 0.0028947058823529407, 0.027464705882352947, 0.06045058823529412, 0.10958176470588236, 0.15317882352941178, 0.19851235294117645, 0.25433588235294124, 0.29816470588235294, 0.3426823529411765, 0.3888217647058825, 0.4351917647058824, 0.4889382352941176, 0.54891, 0.5982723529411765]
