Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
[0.0, 0.0, 1.1, 2.2, 3.2999999999999985, 4.4, 5.5, 6.599999999999997, 7.7, 8.8, 9.900000000000002, 10.999999999999998, 12.099999999999996, 13.199999999999994, 14.300000000000006];[0.0, 0.0, 1.1, 2.2, 3.2999999999999985, 4.4, 5.5, 6.599999999999997, 7.7, 8.8, 9.900000000000002, 10.999999999999998, 12.099999999999996, 13.199999999999994, 14.300000000000006];[0.0, 0.004537894736842105, 0.025304736842105262, 0.07361736842105264, 0.12090578947368424, 0.1712763157894737, 0.23244052631578946, 0.29370736842105266, 0.31632421052631576, 0.3799552631578948, 0.42128052631578944, 0.45253052631578944, 0.47750368421052636, 0.5054557894736843, 0.5282642105263158];[0.0, 0.002070526315789473, 0.04820421052631579, 0.12385052631578945, 0.1839142105263158, 0.2270484210526316, 0.2829836842105264, 0.33530736842105274, 0.3793773684210527, 0.4026963157894737, 0.4389189473684211, 0.48143368421052624, 0.5400499999999999, 0.6016584210526315, 0.6574821052631579]
