Left_weights ,kg;Left_Output;Right_weights ,kg;Right_Output
[0.0, 0.0, 1.1, 2.2, 3.2999999999999985, 4.4, 5.5, 6.599999999999997, 7.7, 8.8, 9.900000000000002, 10.999999999999998, 12.099999999999996, 13.199999999999994, 14.300000000000006];[0.0, 0.0, 1.1, 2.2, 3.2999999999999985, 4.4, 5.5, 6.599999999999997, 7.7, 8.8, 9.900000000000002, 10.999999999999998, 12.099999999999996, 13.199999999999994, 14.300000000000006];[0.0, 0.006384736842105263, 0.05028263157894737, 0.10990789473684211, 0.16346421052631577, 0.21434842105263155, 0.25906526315789474, 0.3021368421052631, 0.33729473684210526, 0.3765631578947368, 0.4167563157894736, 0.456231052631579, 0.4969263157894737, 0.5414231578947369, 0.582024210526316];[0.0, 0.0026873684210526314, 0.0283921052631579, 0.08009157894736842, 0.14541631578947367, 0.2163163157894737, 0.278131052631579, 0.3255015789473685, 0.3563594736842106, 0.38164368421052625, 0.4114652631578948, 0.44934052631578963, 0.4963942105263159, 0.5469599999999999, 0.6022726315789474]
